id	text	HS	TR	AG
3217	np00000 np00000 np00000 np00000 np00000 nc00000 word aq0000 nc0s000 aq0000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 nc0s000 nc0s000 aq0000 vmsp000 rg vmis000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 fg np00000 np00000 np00000 aq0000 vmsp000 da0000 nc0s000 i nc0p000 dt0000 nc00000 np00000	0	0	0
3218	np00000 vmip000 np00000 np00000 np00000	1	0	0
3219	i nc0p000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 nc0s000 aq0000 fh rg nc00000 aq0000 nc0s000 sp000 nc0s000 nc0s000 nc0s000 cc nc0p000 aq0000 np00000 sp000 aq0000 nc0s000 aq0000 aq0000 np00000 np00000 np00000 aq0000 nc0p000 np00000 np00000 np00000 nc0s000 cc nc0s000 np00000 np00000 np00000 vmip000 nc0s000	0	0	0
3220	vaic000 np00000 np00000 np00000 np00000 np00000 aq0000 aq0000 vmsp000 nc0s000 np00000 np00000 np00000 np00000	1	0	0
3221	aq0000 fd np00000 nc00000 aq0000 vmn0000 nc0s000 aq0000 aq0000 sp000 np00000 np00000 nc0s000 vmsp000 nc0s000 vmn0000 nc0s000 cc nc0s000 vmsp000 vmsp000 nc0s000 aq0000 nc0p000 cc nc0s000 word aq0000 nc0s000 vmn0000 np00000 np00000 np00000	0	0	0
3222	np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 aq0000 np00000 sp000 nc0s000 aq0000 nc0s000 aq0000 np00000 aq0000 nc0s000	1	0	1
3223	np00000 vaip000 nc0s000 vmsp000 nc0p000 np00000 np00000 fg np00000 vmm0000 aq0000 np00000 np00000 vmip000 np00000 nc0s000 np00000 np00000 np00000 fg aq0000 np00000 np00000 fg	0	0	0
3224	nc0s000 np00000 np00000 np00000 sp000 nc00000 aq0000 nc0s000 nc0s000 aq0000 nc0s000 np00000 np00000 np00000 vmip000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 vmis000 word np00000	0	0	0
3225	np00000 np00000 nc0s000 sp000 np00000 nc0s000 np00000 np00000 np00000 np00000 sp000 np00000 np00000 vmn0000 np00000 vmis000 np00000 np00000 np00000 np00000 np00000 np00000 nc00000 aq0000 vm00000 di0000 nc0s000 cc nc0s000 np00000 pp000000 np00000 np00000 fh aq0000 nc0p000 np00000 vmsp000 nc0s000 cc fx nc0s000 nc0s000 nc0s000	1	0	1
3226	nc0s000 nc0s000 vaip000 vmp0000 vmsp000 nc0s000 np00000 nc0s000 aq0000 vmip000 np00000 nc0s000 np00000 np00000 nc0s000 np00000 np00000 np00000 np00000 vmsp000 nc00000 nc0n000 z0 nc00000 np00000 aq0000 nc0p000 cc fx aq0000 np00000 np00000 z0 f0	0	0	0
3227	i vmm0000 sp000 np00000 vmsp000 vsis000 aq0000 nc0s000 aq0000 nc0s000 aq0000 np00000 np00000 np00000 np00000 vaip000 vmip000 nc0s000 np00000 np00000 nc0p000 np00000 np00000 w sp000 nc0s000 vaip000 nc0s000 np00000 sp000 nc0p000 nc00000 nc0n000 nc0s000 fp	0	0	0
3228	np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 cc rg np00000 sp000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	1	1	1
3229	np00000 np00000 np00000 np00000 np00000 vmip000 nc0s000 np00000 z0 nc0p000 z0 vmm0000 z0 z0 nc0s000 fh vmis000 z0 zm nc0s000 np00000 vmn0000 nc00000 nc0s000 cc nc0s000 np00000 fc fc np00000 np00000 z0 nc0s000	0	0	0
3230	np00000 np00000 np00000 np00000 np00000 np00000 np00000 vmsp000 nc0s000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 vmsp000 nc0s000 vmip000 np00000 np00000 np00000	0	0	0
3231	np00000 np00000 np00000 np00000 np00000 cc np00000 np00000 aq0000 np00000 np00000 np00000 vmip000 nc0s000 sp000 np00000 np00000 fg np00000 nc0s000	1	0	0
3232	np00000 vmsp000 rg vmp0000 nc0s000 aq0000 aq0000 sp000 nc0s000 cc nc0s000 sp000 aq0000 np00000 np00000 np00000 np00000 vmn0000 np00000 np00000	0	0	0
3233	fd vmsp000 vmis000 vmn0000 vmn0000 aq0000 nc0s000 np00000 np00000 sp000 nc0s000 np00000	0	0	0
3234	np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	1	0	0
3235	np00000 np00000 aq0000 vmip000 nc0s000 np00000 np00000 np00000 np00000	0	0	0
3236	z0 aq0000 np00000 np00000 np00000 np00000 np00000 vmn0000 nc00000 va00000 np00000 np00000 np00000 np00000 np00000 vmn0000 nc00000 np00000 np00000 np00000 np00000 np00000 np00000 fat nc0p000 np00000 np00000 vmn0000 nc0p000 np00000 np00000 np00000 fit np00000	1	0	1
3237	i np00000 nc0p000 np00000 z0 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 vmis000 aq0000 nc0s000 z0 np00000 np00000 np00000 np00000 vm00000 aq0000 np00000 np00000 vmsp000 nc0s000 vm00000 di0000 nc0s000 nc0s000 np00000 np00000 va00000 nc0s000 cc fx nc0s000 vmn0000 np00000 np00000 np00000 np00000 vmsp000 vm00000 np00000 np00000	1	0	1
3238	vmm0000 np00000 np00000 nc0n000 np00000 np00000 np00000 nc0p000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 aq0000 nc0p000 sp000 np00000 np00000 np00000 np00000 vmsp000 rg nc0p000 np00000 nc0p000 np00000 np00000 nc0s000 nc0s000 nc0s000 nc0s000 fe vmis000 nc0s000 nc0s000 nc0s000 nc0s000 nc0s000 np00000 fx np00000 np00000	1	0	1
3239	nc0p000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 aq0000 np00000 np00000 np00000 np00000 np00000 np00000	1	0	1
3240	np00000 np00000 np00000 vmsp000 nc0p000 cc nc00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 nc0s000 cc nc0p000 vmn0000 nc0s000 vm00000 np00000 np00000	1	0	1
3241	np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
3242	np00000 nc0p000 aq0000 sp000 np00000 fh aq0000 cc nc0s000 np00000 vmsp000 vmn0000 nc0s000 np00000 np00000 rg vmis000 di0000 nc0s000 aq0000 vmsp000 np00000 np00000 sp000 nc0s000 nc0s000 nc0s000 np00000 np00000 np00000 np00000 fh aq0000 nc0s000 np00000 aq0000 pp000000 sp000 np00000 nc0s000 cc sp000 z0 nc00000 aq0000 nc0n000 nc00000 nc0s000 aq0000	0	0	0
3243	np00000 fh np00000 np00000 np00000 nc00000 sp000 np00000 np00000 fg aq0000 pp000000 vmif000 z0 np00000 np00000 aq0000 nc0p000 aq0000 aq0000 aq0000 nc00000 np00000 np00000 np00000 nc00000 rg aq0000 nc0p000 nc0s000 np00000 np00000 np00000 fg aq0000 vmsp000 vmn0000 rg nc0p000 np00000 sp000 np00000 np00000	0	0	0
3244	np00000 nc0p000 vmip000 np00000 np00000 np00000 vmsp000 aq0000 np00000 vmsi000 nc0s000 np00000	0	0	0
3245	np00000 np00000 np00000 aq0000 np00000 np00000 fh aq0000 np00000 np00000 np00000 cc np00000	1	0	1
3246	np00000 vmip000 di0000 nc0s000 sp000 vmm0000 np00000 nc0s000 aq0000 vsis000 cc vmip000 nc0s000 sp000 dn0000 nc0s000 nc0s000 nc0s000 nc0s000 rg nc0s000 sp000 np00000 np00000 np00000 np00000 nc0s000 np00000 np00000 np00000 pp000000 vmip000 rg np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 nc0s000 np00000 np00000 np00000	1	0	1
3247	nc0s000 aq0000 nc0s000 np00000 vmsp000 np00000 np00000	0	0	0
3248	nc0n000 vmip000 vaip000 np00000 np00000 np00000 np00000 np00000 aq0000 aq0000 np00000 np00000 np00000	0	0	0
3249	pd000000 vmip000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
3250	i fh aq0000 np00000 np00000 fh aq0000 np00000 aq0000 fh np00000 fh z0 np00000 aq0000 fh np00000 fh nc00000 np00000 np00000 np00000 vmsp000 nc0s000 nc0s000 vmip000 np00000 np00000 np00000 fh aq0000 np00000 fh aq0000 np00000 np00000 fh aq0000 np00000 z0 np00000 np00000 vmif000 vmn0000 np00000 nc00000 np00000 aq0000 fh np00000 fh np00000 aq0000 nc00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	1	0	1
3251	np00000 vmsp000 rg vmis000 nc0s000 vmis000 nc0s000 np00000 np00000 np00000 np00000 np00000 fg np00000 z0 np00000 np00000 np00000 np00000 np00000 np00000 np00000 pd000000 np00000 fg vmsp000 np00000 sp000 vmn0000 nc0s000 np00000 np00000 vmip000 np00000 np00000 np00000 fg cc nc0p000 cc nc0p000 nc0s000	1	1	0
3252	np00000 nc0n000 np00000 np00000 np00000 nc0p000 nc0s000 np00000 np00000 fh nc00000 fh aq0000 nc0s000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 vmis000 aq0000 nc0s000 np00000 np00000 np00000 np00000 aq0000 rg np00000 aq0000 nc00000 aq0000 vmn0000 np00000 z0 np00000 np00000 np00000 np00000 pp000000 vmsp000 word	0	0	0
3253	np00000 np00000 np00000 np00000	1	0	0
3254	i np00000 np00000	0	0	0
3255	i nc0s000 aq0000 z0 sp000 nc0s000 aq0000 np00000 np00000 np00000 np00000 vmsp000 nc0s000 rg aq0000 aq0000 da0000 nc0s000 cc nc0s000 nc0s000 aq0000 np00000 pd000000 np00000 np00000 np00000 fc aq0000 np00000 nc0s000 aq0000 nc0s000 cc sp000 vm00000 np00000 np00000 np00000 nc0p000 np00000 np00000 np00000 np00000 fh aq0000 vmn0000 np00000 np00000 np00000 np00000 np00000	0	0	0
3256	np00000 np00000 z0 np00000 np00000 np00000 np00000 np00000 vmn0000 np00000 np00000 np00000 np00000 np00000 fx np00000 np00000 np00000 z0 px000000 sp000 sp000 np00000 np00000 np00000 vmip000 sp000 dt0000 nc0s000 cc vmsp000 np00000 vmic000 nc0s000 aq0000 np00000 np00000 np00000	0	0	0
3257	nc0p000 vm00000 di0000 nc0s000 aq0000 vmip000 np00000 nc0s000 np00000 vaip000 fh rg vmip000 nc0s000 cc nc0s000 nc0s000 np00000 np00000 fh aq0000 np00000 np00000 np00000 np00000 np00000	1	0	0
3258	np00000 np00000 pd000000 np00000 np00000 sp000 np00000 nc00000 vmn0000 vmsp000 aq0000 nc0s000 aq0000 vmsp000 np00000 np00000 np00000 np00000 np00000 np00000 aq0000 np00000 np00000 vmsp000 nc0s000 dp0000 nc0s000 np00000 np00000 nc0p000 vmip000 nc0s000 aq0000 np00000 np00000 np00000 np00000 vmsp000 nc00000 aq0000 np00000 np00000 np00000 np00000	0	0	0
3259	np00000 np00000 aq0000 sp000 np00000 np00000 np00000 aq0000 nc0s000 vmn0000 nc0s000 np00000 vmn0000 nc0s000 fh aq0000 vm00000 di0000 nc0s000 np00000 np00000 np00000 np00000 np00000 np00000 vmsp000 nc0p000 nc0s000 np00000 np00000 np00000 np00000 vmis000 np00000 np00000 np00000 np00000 np00000 pd000000 vmip000 sp000 vmn0000 aq0000 nc0p000 fat np00000 fh np00000 np00000 np00000 fh np00000 fh np00000	1	0	1
3260	np00000 np00000 np00000 aq0000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 nc0s000 aq0000 vmip000 word aq0000 fg np00000 fh aq0000 np00000 np00000	0	0	0
3261	np00000 np00000 np00000 cc np00000 np00000	1	0	0
3262	vmip000 nc0s000 sp000 np00000 np00000 np00000 np00000 np00000 np00000 aq0000 nc0p000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 nc0p000 np00000 np00000 np00000 nc0s000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 fh aq0000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	1	0	1
3263	np00000 vm00000 di0000 nc0s000 aq0000 cc nc0p000 np00000 np00000 np00000 np00000 vmif000 nc0s000 aq0000 vmip000 da0000 nc0s000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 vm00000 di0000 nc0s000 aq0000 aq0000 np00000 sp000 nc0s000 cc nc0s000 nc0s000 cc nc0s000 vmsp000 da0000 nc0p000 aq0000 vmsp000 np00000 np00000 np00000 np00000 np00000	1	0	0
3264	rg pd000000 np00000 np00000 sp000 aq0000 nc0s000 np00000 np00000 aq0000 z0 np00000 aq0000 np00000 np00000 np00000 np00000 np00000 np00000 aq0000 np00000 np00000 vmsp000 nc0s000 np00000	0	0	0
3265	np00000 np00000 np00000 np00000 np00000 np00000 sp000 np00000 np00000 np00000	1	0	0
3266	vmis000 np00000 np00000 aq0000 vmn0000 nc0s000 vmn0000 nc0s000 pp000000 vmis000 np00000 np00000 np00000 np00000 vmsp000 nc0s000 aq0000 fh nc0s000 fh aq0000 fx i np00000 rg vsis000 aq0000 fh np00000 fh np00000 aq0000 vmn0000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 vmip000 np00000	0	0	0
3267	np00000 vmsp000 vm00000 np00000 np00000 np00000 np00000 np00000 np00000 vmsp000 nc00000 aq0000 nc0s000 np00000 np00000 np00000 np00000 np00000	0	0	0
3268	np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
3269	i fh aq0000 nc00000 nc00000 fc nc00000 va00000 vmn0000 nc0p000 aq0000 vsip000 np00000 aq0000 np00000 pn000000 vmis000 nc0s000 np00000 nc0s000 np00000 vmn0000 np00000 np00000 np00000 np00000 fh np00000 fh np00000 np00000 np00000 np00000 np00000 vaip000 fh nc0s000 vmip000 sp000 np00000 np00000 np00000 np00000 aq0000 np00000 np00000	1	0	1
3270	np00000 np00000 np00000 np00000 fg np00000 np00000 np00000 z0 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
3271	np00000 np00000 np00000 np00000 np00000 aq0000 np00000 np00000 np00000 sp000 nc0s000 aq0000 vmis000 nc0s000 rg aq0000 nc0s000 np00000 vmsp000 da0000 np00000 np00000 np00000 np00000	0	0	0
3272	np00000 z0 nc0p000 cc fx nc0p000 np00000 np00000 np00000 np00000 fh aq0000 aq0000 np00000 np00000 np00000 np00000 nc0s000 np00000 word np00000 np00000 np00000 nc0s000 np00000 fx np00000 aq0000 np00000 np00000 np00000 vmsp000 rg np00000 np00000	0	0	0
3273	np00000 np00000 cc nc0s000 np00000 np00000 np00000 np00000 np00000	0	0	0
3274	np00000 np00000 aq0000 vmsp000 np00000 nc0n000 np00000 np00000 vmsp000 aq0000 np00000 np00000 np00000 np00000 vmis000 nc0s000 np00000 cc aq0000 np00000 np00000 np00000 np00000 np00000 np00000	1	0	1
3275	np00000 np00000 np00000 np00000 zm nc0s000 np00000 nc0p000 rg aq0000 nc00000 aq0000 nc0p000 nc0s000 cc nc0s000 sp000 z0 np00000 z0 nc0p000 cc nc0s000 vmsp000 nc0p000 np00000 vmis000 sp000 nc00000 aq0000	1	0	0
3276	np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 vmsp000 nc00000 da0000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
3277	np00000 np00000 fx nc0n000 aq0000 fh aq0000 nc0s000 sp000 np00000 np00000 np00000 np00000 vmsp000 da0000 np00000 np00000 np00000 nc00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 sp000 np00000 np00000 np00000 z0 nc0s000 vmip000 np00000 np00000 rg vmip000 vmn0000 vmsp000 np00000 nc0s000 word	0	0	0
3278	vmn0000 fp rg nc0s000 np00000 np00000 fx np00000 np00000 np00000 np00000 np00000 vmsp000 vmsp000 nc0p000 np00000 np00000 np00000 fh nc00000 nc00000 vmm0000	0	0	0
3279	vmip000 np00000 np00000 np00000 np00000 vmsp000 aq0000 np00000 np00000 aq0000 nc0p000 np00000	0	0	0
3280	np00000 np00000 np00000	0	0	0
3281	np00000 np00000 np00000 vmif000 vsis000 nc0s000 np00000 nc0s000 np00000 nc0s000 vmn0000 np00000 np00000 z0 nc0p000 aq0000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 nc0s000 np00000 nc0s000 np00000 nc0s000 np00000 np00000 np00000 np00000	1	0	0
3282	np00000 np00000 vmsp000 vmsp000 np00000 aq0000 vmsp000 nc0s000 fg	0	0	0
3283	np00000 np00000 np00000 np00000 sp000 nc0s000 nc0s000 nc0s000 vmip000 z0 zm np00000 z0 nc0s000 np00000 np00000 np00000 np00000 z0 vmip000 np00000 np00000 rg np00000 nc0s000 np00000 np00000	0	0	0
3284	np00000 nc0p000 rg aq0000 nc0s000 nc0p000 np00000 np00000 nc00000 nc0s000 np00000 np00000 aq0000 np00000 np00000 np00000 np00000 np00000 np00000 sp000 np00000 np00000 np00000 nc00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	1	0	0
3285	np00000 np00000 np00000 nc0n000 nc0s000 np00000 va00000 vmn0000 nc0s000 np00000 vmis000 np00000 np00000 np00000 np00000 np00000 vmn0000 nc0p000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 aq0000 nc0s000	1	0	1
3286	i nc0s000 np00000 cc np00000 np00000 vmip000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
3287	np00000 np00000 np00000 nc0s000 np00000 np00000 np00000 np00000 np00000 vmsp000 nc0s000 np00000 np00000 np00000 vmip000 np00000 vaip000 vmp0000 vmis000 nc0p000 vmn0000 nc0s000	1	0	1
3288	vaic000 da0000 nc0s000 np00000 cc rg nc0s000 np00000 np00000 vmip000 rg np00000 np00000 np00000 np00000 nc00000 np00000 np00000 np00000 vaip000 np00000 np00000 np00000 aq0000 HaÃ np00000 da0000 np00000 np00000 np00000 np00000 vmis000 sp000 np00000 nc0s000 sp000 np00000 np00000 nc0s000 np00000 aq0000 vmsp000 np00000	0	0	0
3289	fd nc0s000 rg vmip000 nc0s000 nc0p000 np00000 fx np00000 np00000 np00000 np00000 np00000 np00000 vmsp000 nc0s000 z0 np00000 nc0s000 np00000 np00000 vmsp000 aq0000 sp000 aq0000 z0 sp000 vmn0000 vmsp000 nc0s000 aq0000 z0 zm nc0s000 np00000 nc0p000 rg np00000 np00000 np00000 np00000 nc0s000 np00000 pd000000 aq0000	0	0	0
3290	np00000 nc0p000 aq0000 np00000 np00000 vmsp000 aq0000 nc0s000 pp000000 nc0p000 rg nc0s000 np00000 z0 np00000 np00000 nc0s000 np00000	0	0	0
3291	np00000 np00000 np00000 np00000 np00000 fh nc0s000 aq0000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
3292	vmm0000 np00000 np00000 np00000 np00000 np00000 aq0000 np00000 np00000 aq0000 nc0s000 nc0s000 aq0000 aq0000 nc0s000 rg nc0s000 np00000 np00000	0	0	0
3293	np00000 np00000 nc0s000 nc0n000 np00000 np00000	0	0	0
3294	nc0p000 np00000 np00000 z0 np00000 np00000 np00000 np00000 np00000 vmip000 np00000 vmii000 np00000 np00000 np00000 np00000 vmip000 pd000000 sp000 nc0s000 np00000 nc0s000 np00000 nc0s000 aq0000 np00000 vmis000 nc0p000 aq0000 aq0000 vm00000 sp000 np00000 np00000 aq0000 nc0s000 np00000 np00000 np00000 np00000	0	0	0
3295	np00000 sp000 nc0s000 nc0s000 np00000 np00000 cc np00000 cc vmn0000 nc0s000 np00000 np00000	0	0	0
3296	fz np00000 np00000 vmsp000 sp000 nc0s000 np00000 nc0s000 nc0s000 nc0s000 nc0s000 vmip000 vmn0000 np00000 vmsp000 vmsp000 nc0p000 aq0000 aq0000 np00000 aq0000 nc0p000 sp000 nc0s000 np00000 sp000 np00000 vmsp000 aq0000 np00000 z0 np00000 fh aq0000 np00000	1	0	0
3297	i np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
3298	np00000 np00000 np00000 fp	1	0	0
3299	np00000 np00000 np00000 vmsp000 np00000 nc0p000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 nc0s000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 vmsp000 aq0000 vsis000 nc0s000 aq0000 aq0000 fh nc0s000 fh aq0000 np00000 np00000 np00000 np00000 np00000 np00000	1	0	1
3300	nc0s000 aq0000 fd np00000 aq0000 vmn0000 nc00000 aq0000 z0 vmm0000 np00000 np00000 aq0000 np00000	0	0	0
3301	vmis000 vmn0000 nc0s000 np00000 da0000 np00000 np00000 np00000 np00000 np00000 cc sp000 nc0s000 np00000 nc0n000 np00000 np00000 np00000 aq0000 pr000000 vmn0000 vmsp000 pd000000	1	0	0
3302	np00000 vmsp000 vaip000 fh rg vmip000 sp000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 vmsp000 rg vaip000 fh rg vmip000 sp000 nc0s000 nc0s000 cc nc0s000 vaip000 nc0s000 aq0000 np00000 np00000 np00000 np00000 np00000 sp000 nc0s000 aq0000 np00000 np00000 np00000 np00000 np00000	0	0	0
3303	np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
3304	nc0p000 aq0000 rg vmip000 nc0s000 np00000 np00000 np00000 np00000 np00000 fh aq0000 np00000	0	0	0
3305	nc0s000 vmip000 da0000 np00000 np00000 np00000 rg np00000 np00000 np00000 np00000 np00000 np00000 aq0000 rg np00000 np00000 aq0000 vmsp000 nc0s000 aq0000 fh np00000 fh np00000 np00000 np00000 aq0000 np00000	0	0	0
3306	pd000000 vmip000 np00000 np00000 nc0s000 aq0000 np00000 np00000 np00000 np00000	1	0	0
3307	np00000 vmip000 np00000 np00000 z0 nc00000 cc vmip000 aq0000 sp000 np00000 np00000 np00000 np00000 nc0s000 np00000 np00000 np00000 np00000 sp000 nc0s000 aq0000 nc0s000 aq0000 nc0s000 nc0s000 fc nc0s000 aq0000 np00000 np00000 nc0n000 np00000 np00000 np00000 nc0s000 np00000 vmn0000 z0 np00000 np00000	1	0	0
3308	np00000 np00000 np00000 np00000 vmis000 np00000 np00000 np00000 z0 word vaip000 fh rg vmip000 nc0s000 aq0000 np00000 aq0000 vmn0000 np00000 np00000 np00000 z0 np00000 vmis000 nc0s000 np00000	0	0	0
3309	np00000 np00000	1	0	0
3310	np00000 nc0p000 rg vmsp000 vmsp000 di0000 nc0s000	0	0	0
3311	np00000 vmsp000 vmn0000 nc0p000 nc0n000 np00000 np00000 z0 np00000 np00000 f0 z0 np00000 z0 np00000 np00000	1	0	1
3312	np00000 nc0p000 nc0s000 np00000 np00000 np00000 np00000 np00000 nc0p000 aq0000 np00000 np00000 np00000 nc0s000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 pd000000 cc nc0s000 np00000	1	0	0
3313	np00000 np00000 pp000000 nc0p000 np00000 np00000 vmis000 nc0n000 np00000 pp000000 np00000 nc0s000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 nc0n000 aq0000	1	0	0
3314	np00000 np00000 vmip000 vmn0000 nc0s000 cc nc0s000 vmsp000 nc0s000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
3315	np00000 np00000 np00000 sp000 nc0p000 np00000 np00000 aq0000 np00000 np00000 cc nc0s000	0	0	0
3316	i nc0s000 aq0000 np00000 np00000 np00000 nc0s000 cc nc0s000 aq0000 vmis000 aq0000 np00000 np00000 np00000 vmsp000 nc0s000 aq0000 fh np00000 fh np00000 np00000 np00000 rg np00000 np00000 np00000	1	0	0
3317	np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 z0 np00000 np00000 np00000 np00000 np00000 np00000	1	1	1
3318	np00000 np00000 vmsp000 nc0p000 aq0000 np00000	1	0	0
3319	np00000 np00000 np00000 np00000 np00000 np00000 aq0000 nc0s000 np00000 nc0s000 aq0000 sp000 np00000 np00000 vaip000 vmp0000 vm00000 np00000 sp000 aq0000 np00000 nc0s000 np00000 np00000 np00000 nc0s000 cc da0000 nc0p000 nc0s000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
3320	vmm0000 np00000 vmip000 np00000 np00000 np00000 aq0000 word nc0s000 np00000 aq0000 rg nc0p000 np00000 np00000 fg aq0000 np00000 np00000 fg	0	0	0
3321	np00000 sp000 nc0s000 da0000 nc0s000 nc0s000 aq0000 np00000 word vsis000 sp000 nc0s000 nc0s000 np00000 sp000 nc0s000 aq0000 np00000 np00000 vs00000 rg vaip000 vmp0000 vaip000 vaip000 fh vaip000 vmip000 nc0s000 aq0000 nc0s000 nc0s000 nc0p000 aq0000 rg aq0000 da0000 np00000 np00000 np00000 nc0s000 pp000000 vaip000 vaip000 fh vaip000 vmip000 nc0s000	0	0	0
3322	np00000 vmn0000 nc0s000 np00000 np00000 vmip000 np00000 fp dd0000 nc0s000 vmsp000 nc0s000 np00000 aq0000 np00000 np00000 np00000 np00000 nc00000 sp000 nc0s000	0	0	0
3323	np00000 np00000 vmsp000 aq0000 np00000 vmip000 nc00000 np00000 vmn0000 fg np00000	0	0	0
3324	np00000 np00000 np00000 vaip000 nc0s000 np00000 nc0s000 np00000 np00000 np00000 np00000 np00000 np00000 vmsp000 np00000 np00000 np00000 np00000 np00000 vaip000 aq0000 np00000 nc00000 np00000	0	0	0
3325	np00000 np00000 np00000 nc00000 sp000 np00000 np00000 np00000 np00000 aq0000 np00000 nc00000 aq0000 nc0s000 cc nc0s000 vm00000 di0000 nc0p000 np00000 np00000 np00000 nc00000 aq0000 vmis000 vmsi000 np00000	1	0	0
